Page,Date,Post Text,Media Type,Likes,Comments,Shares,Media Link
3Dadept,2024-01-07,"hashtag#Concrete is known for its hashtag#environmental impact and relatively high CO2 emissions. AKF and hashtag#construction hashtag#3dprinting company 3DCP GROUP decided to explore the use of a low CO2 cement in their latest hashtag#housing project. 👇https://lnkd.in/eS4z4UQT



…see more",Article,46,0,3 reposts,https://3dadept.com/a-72-m2-3d-printed-community-building-was-built-in-denmark-using-low-co2-cement/
3Dadept,2023-11-07,"French software editor Cognitive Design Systems announced at hashtag#Formnext that they have €2 million funding from Iron Hands Capital, DAA Capital Partners and SpaceFounders to speed up the development of its CDS platform which is integrated into major CAD platforms to produce better 3D printed parts. The AM software company is showcasing its CDS systems at booth E72 Hall 12.0 at hashtag#Formnext2023 Formnext - Where ideas take shapeMentions: Vincent Ung of CDS, Bertrand Mueller of DAA Capital Partners and Florent Gastaud of Iron Hands Capital. hashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#CADplatforms hashtag#software hashtag#AMIndustry hashtag#3DPrintedParts https://lnkd.in/giuvSNDY



…see more",Article,27,0,2 reposts,https://3dadept.com/cognitive-design-systems-secures-funding-to-enhance-cds-platform-development-for-am-industry/
3Dadept,2023-11-07,"AM Solutions and FKM Additive Manufacturing have finalized their SLS printing partnership at hashtag#Formnext with S2 system purchase and C2 future plans. Both the AM companies are displaying their solutions at Booth D59 Hall 12.0 and Booth E99 Hall 12.1 respectively at Formnext - Where ideas take shapeMentions: Matthias Henkel of FKM Additive and Tobias Schambergerhashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#AMCompanies hashtag#PostProcessing hashtag#Formnext2023 https://lnkd.in/g5E_hT7t



…see more",Article,23,0,1 repost,https://3dadept.com/am-solutions-fkm-additive-announce-sls-printing-optimizing-partnership-at-formnext/
3Dadept,2023-12-07,"EOS users can now monitor the quality assurance process of hashtag#3DPrinting and lower quality inspection costs as Interspectral has integrated the EOS Connect with the AM Explorer. Mentions: Barret Clément of Volum-e and Isabelle Hachette of Interspectralhashtag#AdditiveManufacturing hashtag#EOS hashtag#software hashtag#qualityassurance https://lnkd.in/gd_VaCAh



…see more",Article,8,0,1 repost,https://3dadept.com/interspectral-integrates-eos-connect-with-am-explorer-to-streamline-3d-printing-quality-assurance-process/
3Dadept,2023-11-07,"Fictiv has upgraded its 3D printing service with 14 new 3D printing materials like Nylon-11, Ultem 9805 and ABS M30i.  Along with their Carbon Digital Light Synthesis™ (Carbon DLS™) 3D printing technology, this will provide customized 3D printing solutions to its US customers across sectors like aerospace, medical, consumer goods, automotive etc.Mentions: Riley Hall from Fictiv and Curt M. of Jabil hashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#3DPrintingMaterialshttps://lnkd.in/g-X2AWKe



…see more",Article,11,0,0,https://3dadept.com/fictiv-expands-3d-printing-service-with-14-new-materials/
3Dadept,2023-12-07,"This is perhaps one development in photopolymer resin 3D printing that we are excited about as Raise3D Technologies launched DF2 3D printer which comes with an enhanced resin management program and smart lattice support. Mentions: Edward F. of Raise3D Europehashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#3DPrinters hashtag#PolymerResinshttps://lnkd.in/grEUVMgK



…see more",Article,3,0,0,https://3dadept.com/raise3d-launches-df2-3d-printer-for-photopolymer-resin-3d-printing/
3Dadept,2023-11-07,"The fashion industry, specially the footwear industry saw another application of 3D Printing when a Parisian fashion designer from the Antwerp Fashion Department created the Nymphea footwear collection using Belgian AM company PrintPlace 3D printing solutions. The new collection is inspired by the nymph Daphne from Greek mythologyMentions: Fashion designer Violette des Roseaux from Royal Academy of Fine Arts Antwerp and Wesly Jacobs of PrintPlacehttps://lnkd.in/df93ayc2hashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#Fashion hashtag#Footwear



…see more",Article,13,0,0,https://3dadept.com/antwerp-fashion-department-student-uses-3d-printing-for-new-footwear-collection/
3Dadept,2023-12-07,"Polymer 3D printing company Stratasys has joined forces with Siemens Healthineers to provide 3D modeling services to doctors. The AM company is enhancing CT phantoms essential in medical imaging to visualize real scenarios, using PolyJet™ technology coupled with RadioMatrix™ technology. Advancements in this can lead to 3D printed cadavers replacing human cadavers for doctors to practice. Mentions: Erez Ben-Zvi of Stratasys and Lampros Theodorakis of Siemens Healthineershashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#3DModeling hashtag#MedicalImaginghttps://lnkd.in/gCHhgNRV



…see more",Article,7,0,1 repost,https://3dadept.com/stratasys-and-siemens-healthineers-to-better-medical-imaging-with-3d-modeling/
3Dadept,2023-11-07,"Metal AM heat transfer technology solutions provider Conflux Technology is making heat exchangers for AMCM M4 3D printers AMCM GmbH. This is the first time hashtag#3DPrinting technology has been used to make parts for a metal 3D printer.The company will showcase  its argon gas heat exchangers at hashtag#Formnext2023Formnext - Where ideas take shapeMentions: Michael Fuller and Martin Bullemer from Conflux and AMCM respectively. hashtag#AdditiveManufacturing hashtag#3DPrinters https://lnkd.in/gkm6udH7



…see more",Article,50,0,3 reposts,https://3dadept.com/conflux-technology-3d-prints-argon-heat-exchangers-for-amcm-m4k-3d-printers/
3Dadept,2023-12-07,"Through the integration of hashtag#metal hashtag#AdditiveManufacturing into its processes, Upwing Energy, a gas technology service company, has optimized hashtag#manufacturing time needed to support its Subsurface Compressor System‘s (SCS) gas well deployment schedules. Learn more about the hashtag#additivemanufacturing process and hashtag#material used to manufacture the hashtag#compressor components below 👇Mention: Robert McKeirnan https://lnkd.in/eFXgHdpS



…see more",Article,4,0,0,https://3dadept.com/with-lpbf-upwing-energy-moves-from-engineering-design-to-full-scs-compressor-rotor-assembly-in-just-10-weeks-time/
3Dadept,2023-11-07,"Evonik has launched a new INFINAM TPA elastomer powder material for SLS polymer hashtag#3DPrinting . The new addition will enhance the applications of 3D printed parts in the consumer goods industry.hashtag#AdditiveManufacturing hashtag#ConsumerGoods hashtag#3DPrintedParts hashtag#SLSPolymerhttps://lnkd.in/gEbuPdd4



…see more",Article,2,0,0,https://3dadept.com/evoniks-new-elastomer-powder-to-better-3d-printed-parts-for-consumer-goods/
3Dadept,2023-11-07,"With over 9,400 locking shafts produced today via hashtag#additivemanufacturing, Airbus Helicopters is taking the next phase on its journey with the opening of its hashtag#3dprinting centre, at its Donauwörth site. Read more below 👇Mentions: Stefan Thomé - TRUMPF - Solukon Maschinenbau GmbHhttps://lnkd.in/eyuT3zJq



…see more",Article,30,0,1 repost,https://3dadept.com/airbus-helicopters-goes-one-step-further-in-its-am-journey-with-the-opening-of-a-3d-printing-centre/
3Dadept,2023-12-07,"How can one ensure the fabrication of non-oxide ceramics with high-refractive indexes, such as silicon carbide, for use in extreme-temperature hashtag#applications?Ceramic hashtag#3dprinting company Lithoz’ new partnership aims to answer this one-million-dollar question. Through a Cooperative Research and Development Agreement (CRADA) signed with the U.S. Department of Energy (DOE)’s and Oak Ridge National Laboratory (ORNL), Lithoz’s Laser-Induced Slipcasting (LIS) technology will be used to explore the processing and fabrication of parts with non-oxide ceramics. Read more below 👇hashtag#additivemanufacturing hashtag#ceramicshttps://lnkd.in/ej6vUMjT



…see more",Article,2,0,0,https://3dadept.com/lithoz-and-ornl-to-assess-the-lis-technology-capabilities-for-3d-printed-non-oxide-ceramics/
3Dadept,2023-12-07,"Scientists from ETH Zürich developed a more accurate human-like robotic hand with better durability, using slow-curing 3D printing technology. This development aims to make automated factories more safe as 3D printed robotic hands mimick the intricate details of human hands, making robots more efficient. Mentions: Professor Robert Katzschmann and doctoral student Thomas Buchner from ETH Zürichhashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#Robots hashtag#Robotics https://lnkd.in/g3a59jGe



…see more",Article,1,0,0,https://3dadept.com/scientists-make-human-like-3d-printed-robotic-hand-for-enhanced-safety-and-durability/
3Dadept,2023-12-07,"Materialise new hashtag#software solution allows hospitals to track hashtag#3dprinting and planning workflow, ensuring each step is quality-compliant. Read more below 👇hashtag#healthcare https://lnkd.in/eFY2frHb



…see more",Article,3,0,0,https://3dadept.com/materialise-mimics-flow-case-management-to-support-quality-management-and-compliance-for-hospital-3d-printing-labs/
3Dadept,2023-10-07,"Through a business-to-business partnership with KIMYA, INTAMSYS has upgraded its 3D printers to offer better hashtag#3DPrinting facility to its clients. The new partnership is part of INTAMSYS' Customer Application Enabling Program launched in 2019.hashtag#AdditiveManufacturing hashtag#3DPrinters hashtag#3DFilaments hashtag#ESDFilaments https://lnkd.in/dpuC_JxV



…see more",Article,10,0,0,https://3dadept.com/intamsys-3d-printers-gets-upgraded-with-kimya-filaments/
3Dadept,2023-12-07,"Three years after the introduction of Solukon Maschinenbau GmbH's SFP770 post-processing system, German automotive manufacturer BMW Group bought it to boost its SLS 3D printed parts production.Mentions: Andreas Hartmann of Solukon Maschinenbau GmbHhashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#Postprocessing hashtag#SLS3Dprintedpartshttps://lnkd.in/gSybhADp



…see more",Article,8,0,0,https://3dadept.com/bmw-group-enhances-3d-printed-sls-parts-production-with-solukons-sfp770-post-processing-system/
3Dadept,2023-12-07,"Headmade Materials GmbH Materials has expanded its Cold Metal Fusion portfolio by qualifying two new 3D printing materials - Inconel 625 and Titanium Aluminide TiAl4822. The company recently automated the CMF technology with the help of AM Solutions. Mentions: Christian Staudigel of Headmade Materials GmbHhashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#ColdMetalFusion https://lnkd.in/gfTZxiMa



…see more",Article,8,0,0,https://3dadept.com/headmade-materials-enhances-cold-metal-fusion-with-new-3d-printing-materials/
3Dadept,2023-12-07,"3D printing by 2GL®, a 3D Microfabrication technology of Nanoscribe, was recently showcased in a Samsung Electronics video highlighting the imaging capacity of the microscale world. hashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#3DMicrofabricationhttps://lnkd.in/gcGVvdT6



…see more",Article,4,0,0,https://3dadept.com/nanoscribes-3d-printing-by-2gl-technology-creates-microworld-in-samsung-video/
