Page,Date,Post Text,Media Type,Likes,Comments,Shares,Media Link
3Dadept,2023-11-11,"Farsoon Technologies, Hyperganic, and BASF have joined forces to create an integrated 3D lattice solution Ultrasim® 3D Lattice Engine which makes first-time-right lattice 3D printed parts. This brings the expertise of Farsoon's Plastic PBF system, Hyperganic's software and BASF's 3D printing materials under one roof.Today at hashtag#Formnext Farsoon showcased lattice 3D printed parts while BASF conducted a lattice generation workshop.Formnext - Where ideas take shapeMentions: Stefan Josupeit of BASF , Markus H Finke of Hyperganic and Oliver Huizhi Li of FARSOON Europe GmbHhashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#AMIndustry hashtag#software hashtag#hardware hashtag#3DPrintingMaterials hashtag#Formnext2023 https://lnkd.in/gfScV2F7



…see more",Article,31,0,3 reposts,https://3dadept.com/farsoon-hyperganic-basf-partnership-creates-integrated-3d-lattice-system-at-formnext/
3Dadept,2023-11-11,"This is probably the most-awaited development in the hashtag#3DPrinting sector as the first automated AM production line for 3D printed parts is made for BMW Group by DyeMansion, EOS, Grenzebach Group as part of the Polyline Project supported by the Fraunhofer-GesellschaftWhile this was custom-made to meet the needs of the hashtag#automobile sector, this automation of the AM production line can be achieved in other industries too. These companies are their solutions at Formnext - Where ideas take shapeMentions: Fabian Krauss of EOS, Blanka Szost-Ouk of BMW Group hashtag#AdditiveManufacturing hashtag#AMIndustry hashtag#automotive hashtag#formnext2023 hashtag#formnext https://lnkd.in/gVHWZasW



…see more",Article,11,0,1 repost,https://3dadept.com/first-automated-am-production-line-for-automotive-3d-printed-parts-created-for-the-bmw-group/
3Dadept,2023-07-11,"The trade show season is around the corner 😇🥳 👇hashtag#additivemanufacturing hashtag#event hashtag#Scandinavia https://lnkd.in/egsWDWzF



…see more",Article,3,0,0,https://3dadept.com/danish-am-hub-on-the-danish-am-market-their-key-area-of-interest-and-the-upcoming-am-summit/
3Dadept,2023-12-11,"The EBAM-53 3D printing system launched by Sciaky, Inc. can help researchers test large-scale parts production for the aerospace industry. hashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#aerospace https://lnkd.in/gMWwt4Qv



…see more",Article,4,0,0,https://3dadept.com/sciaky-boosts-rd-of-large-parts-with-new-ebam-53-metal-3d-printing-system/
3Dadept,2023-12-11,"Polymer 3D printing company Stratasys has joined forces with Siemens Healthineers to provide 3D modeling services to doctors. The AM company is enhancing CT phantoms essential in medical imaging to visualize real scenarios, using PolyJet™ technology coupled with RadioMatrix™ technology. Advancements in this can lead to 3D printed cadavers replacing human cadavers for doctors to practice. Mentions: Erez Ben-Zvi of Stratasys and Lampros Theodorakis of Siemens Healthineershashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#3DModeling hashtag#MedicalImaginghttps://lnkd.in/gCHhgNRV



…see more",Article,7,0,1 repost,https://3dadept.com/stratasys-and-siemens-healthineers-to-better-medical-imaging-with-3d-modeling/
3Dadept,2023-12-11,"Through the integration of hashtag#metal hashtag#AdditiveManufacturing into its processes, Upwing Energy, a gas technology service company, has optimized hashtag#manufacturing time needed to support its Subsurface Compressor System‘s (SCS) gas well deployment schedules. Learn more about the hashtag#additivemanufacturing process and hashtag#material used to manufacture the hashtag#compressor components below 👇Mention: Robert McKeirnan https://lnkd.in/eFXgHdpS



…see more",Article,4,0,0,https://3dadept.com/with-lpbf-upwing-energy-moves-from-engineering-design-to-full-scs-compressor-rotor-assembly-in-just-10-weeks-time/
3Dadept,2023-10-11,"Automated depowdering service provider Solukon Maschinenbau GmbH has updated its Digital Factory Tool to measure the CO2 emissions from electricity and compressed air consumption. This aims to make AM companies ready for future regulations that make it mandatory to highlight the carbon footprint of manufacturing units in the annual sustainability reports submitted by the respective companies. hashtag#AdditiveManufacturing hashtag#3DPrinting hashtag#AMIndustry hashtag#CarbonFootprint hashtag#CarbonEmissions hashtag#CO2Emissions https://lnkd.in/ds99WZcM



…see more",Article,0,0,0,https://3dadept.com/solukons-upgraded-digital-factory-tool-can-now-measure-the-carbon-footprint-of-depowdering/
3Dadept,2023-08-11,🙏🙌,Image,2,0,0,None
3Dadept,2023-11-11,"Machine manufacturer TRUMPF to introduce an enhanced version of its TruPrint 2000 series 3D printers which was earlier by Airbus Helicopters to make 3D printed parts for passenger aircrafts. The new improved version will be displayed at hashtag#Formnext2023Formnext - Where ideas take shapehashtag#AdditiveManufacturing hashtag#3DPrinting hashtag#3DPrinters https://lnkd.in/gqnJ_8Vy



…see more",Article,6,0,0,https://3dadept.com/trumpf-to-launch-an-upgraded-version-of-the-truprint-2000-3d-printer-at-formnext-2023/
3Dadept,2023-11-11,"At hashtag#Formnext, the AM industry saw metal additive manufacturing company Holo, Inc. opening up its H200 3D printer for commercial use, eliminating additional polishing costs of 3D printed parts production. The new 3D printer produces 3D printed dental abutments at the rate of 8 sec/part, making this scalable for high-volume production for surgical equipment. Mentions: Arian Aghababaie and Hal Zarem of Holo. The former demonstrated the company's new 3D printer at Formnext - Where ideas take shapehashtag#AdditiveManufacturing hashtag#3DPrinting hashtag#3DPrintedParts hashtag#Dental hashtag#Medicalhashtag#Formnext2023 https://lnkd.in/gx293YHJ



…see more",Article,3,0,0,https://3dadept.com/new-h200-3d-printer-by-holo-cuts-the-cost-of-additional-polishing-steps/
3Dadept,2023-12-11,"Materialise new hashtag#software solution allows hospitals to track hashtag#3dprinting and planning workflow, ensuring each step is quality-compliant. Read more below 👇hashtag#healthcare https://lnkd.in/eFY2frHb



…see more",Article,3,0,0,https://3dadept.com/materialise-mimics-flow-case-management-to-support-quality-management-and-compliance-for-hospital-3d-printing-labs/
3Dadept,2023-10-11,"Through a business-to-business partnership with KIMYA, INTAMSYS has upgraded its 3D printers to offer better hashtag#3DPrinting facility to its clients. The new partnership is part of INTAMSYS' Customer Application Enabling Program launched in 2019.hashtag#AdditiveManufacturing hashtag#3DPrinters hashtag#3DFilaments hashtag#ESDFilaments https://lnkd.in/dpuC_JxV



…see more",Article,10,0,0,https://3dadept.com/intamsys-3d-printers-gets-upgraded-with-kimya-filaments/
3Dadept,2023-10-11,"French company Plurial Novilia is showing how 3D-printed prototype walls can be used for commercial purposes in the hashtag#ConstructionIndustry by carefully meeting all the standards needed to build durable and cost-effective homes. Here the company used Holcim concrete 3D materials to build 3D printed concrete walls for its hashtag#ViliaSprint project.hashtag#AdditiveManufacturing hashtag#3DPrinting hashtag#3DPrintedWalls hashtag#3DPrintedPartshttps://lnkd.in/dDmvh9bS



…see more",Article,47,0,0,https://3dadept.com/plurial-novilia-shows-how-3d-printed-prototype-walls-can-be-used-for-building-rental-homes/
3Dadept,2023-10-11,"assonic Dorstener Siebtechnik GmbH and Oerlikon have jointly launched a new metal powder preparation system for the hashtag#AdditiveManufacturing industry which performs various processes under one unit.hashtag#3DPrinting hashtag#3Dprintedparts hashtag#metal3Dprinting https://lnkd.in/gN6tHZVH



…see more",Article,42,0,4 reposts,https://3dadept.com/assonic-oerlikon-partner-to-streamline-additive-manufacturing-with-a-new-powder-preparation-system/
3Dadept,2023-11-11,"3D printer service provider 3DPRINTUK explains how to separate the good 3D printing bureau from the bad as the AM industry moves from prototyping to actual applications of high-volume 3D printed parts. The key is not the range of products offered but speed and precision of producing 3D printed parts on a large scale and vertical integration of suppliers and stakeholders to offer customized solutions to meet the needs of specific industries. hashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#AMIndustry hashtag#3DPrintingBureauhttps://lnkd.in/dicPSDtG



…see more",Article,6,0,0,https://3dadept.com/3dprintuk-highlights-the-qualities-of-a-good-3d-printing-bureau/
3Dadept,2023-07-11,This 👇🥹! These topics even match our hashtag#branding guidelines 💚,Article,0,0,0,https://3dadept.com/with-the-nordic-region-as-partner-country-formnext-2023-will-put-a-spotlight-on-sustainability/
3Dadept,2023-12-11,"3D printing by 2GL®, a 3D Microfabrication technology of Nanoscribe, was recently showcased in a Samsung Electronics video highlighting the imaging capacity of the microscale world. hashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#3DMicrofabricationhttps://lnkd.in/gcGVvdT6



…see more",Article,4,0,0,https://3dadept.com/nanoscribes-3d-printing-by-2gl-technology-creates-microworld-in-samsung-video/
3Dadept,2023-11-11,"SHINING 3D introduces 26 crossed-line mode FreeScan Trio 3D scanners at Fromnext 2023, improving the accuracy of 3D printed parts. Its multiple modes will help in the production of AM parts of large-scale objects across various sectors including automotive, aerospace and medical. The new 3D scanner reduces the preparation time of 3D printing by capturing data with fewer sweeps. They are showcasing their new products at booth E21 Hall 12.1 Formnext - Where ideas take shapehashtag#3DScanning hashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#3DPrintedPartshashtag#Formnext2023 hashtag#AMIndustryhttps://lnkd.in/gY5rjM87



…see more",Article,5,0,0,https://3dadept.com/shining-3d-showcases-3d-printing-preparation-time-reducing-freescan-trio-3d-scanner-at-formnext/
3Dadept,2023-11-11,"Evolve Additive Solutions has expanded its STEP Parts service to include two new 3D printing materials and a new ecommerce portal through a press conference today at hashtag#formnext2023 The company is displaying its news solutions at booth B-89 in hall 12.1 at hashtag#formnext where the president of Evolve Jeff Blank, Senior Vice President Jeff Hanson and  Vice President Melissa Hanson can be found.Formnext - Where ideas take shapehashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#Software hashtag#3DPrintingMaterialshttps://lnkd.in/gnmUET_4



…see more",Article,4,0,0,https://3dadept.com/evolve-unveils-new-step-parts-service-and-3d-printing-materials-at-formnext/
